0.571429	-10.288000
1.142857	-10.336000
1.828571	-10.472000
2.057143	-10.952000
2.171429	-10.912000
2.514286	-11.216000
2.628571	-11.416000
3.885714	-11.688000
4.228571	-11.920000
5.028571	-12.008000
5.371429	-12.032000
6.285714	-12.048000
6.628571	-12.056000
7.200000	-12.056000
8.000000	-12.056000
8.800000	-12.072000
9.257143	-12.032000
10.285714	-11.920000
11.314286	-11.736000
12.114286	-11.640000
12.228571	-11.536000
13.028571	-11.560000
13.714286	-11.664000
13.942857	-11.816000
14.742857	-12.048000
15.314286	-12.296000
16.114286	-12.568000
16.800000	-12.656000
19.428571	-12.584000
19.542857	-12.568000
20.685714	-12.488000
22.285714	-12.416000
22.628571	-12.360000
25.485714	-12.432000
26.628571	-12.600000
27.771429	-12.704000
29.257143	-12.824000
30.971429	-13.000000
34.514286	-13.200000
38.742857	-13.352000
43.885714	-13.400000
45.371429	-13.408000
50.400000	-13.488000
57.028571	-13.528000
60.228571	-13.608000
63.200000	-13.736000
70.171429	-14.000000
73.142857	-14.160000
76.342857	-14.192000
81.942857	-14.296000
83.885714	-14.304000
86.285714	-14.312000
90.857143	-14.376000
94.514286	-14.424000
98.057143	-14.456000
