0.457143	-10.840000
1.371429	-10.976000
2.971429	-11.240000
2.514286	-11.368000
3.885714	-11.808000
5.257143	-11.952000
6.285714	-12.088000
7.657143	-12.112000
8.914286	-12.104000
9.600000	-12.040000
11.085714	-11.912000
12.000000	-11.760000
12.914286	-11.760000
13.714286	-11.784000
14.628571	-11.944000
15.428571	-12.160000
15.657143	-12.328000
16.800000	-12.552000
16.914286	-12.640000
17.142857	-12.704000
17.828571	-12.744000
18.171429	-12.808000
19.200000	-12.824000
20.914286	-12.760000
22.514286	-12.576000
23.314286	-12.568000
24.342857	-12.544000
24.685714	-12.528000
27.200000	-12.664000
27.771429	-12.776000
29.714286	-12.912000
33.028571	-13.168000
34.057143	-13.312000
41.828571	-13.376000
48.000000	-13.336000
54.057143	-13.504000
56.228571	-13.568000
58.857143	-13.624000
60.000000	-13.672000
64.685714	-13.840000
66.514286	-13.872000
69.142857	-13.968000
73.600000	-14.096000
76.228571	-14.200000
81.257143	-14.256000
83.314286	-14.296000
87.657143	-14.328000
90.514286	-14.368000
95.085714	-14.424000
97.600000	-14.440000
